SKU,Order_Date,Product_Type,Price,Availability,Number_Products_Sold,Revenue_Generated,Customer_Region,Customer_Segment,Supplier_Name,Supplier_Defect_Rate,Inspection_Result,Defect_Rate,Return_Reason,Return_Date,Refund_Status,Shipping_Carrier,Shipping_Cost,Transport_Mode,Lead_Time,Manufacturing_Lead_Time,Shipping_Time,Notes,Order_Month,Is_Return
SKU10785,2024-10-14 21:29:37.847990,Laptop,1222.21,In Stock,33,40332.93,East,Premium,Supplier_A,1.82,Pass,1.53,Defective,2024-10-17 21:29:37.847990,Completed,Carrier_Y,91.87,Air,13,10,1,Floor commercial shoulder exist ten maintain.,2024-10,1
SKU10786,2024-10-06 21:29:37.847990,Smartphone,588.7,In Stock,59,34733.3,South,Wholesale,Supplier_B,2.55,Pass,2.49,Unknown,,,Carrier_Y,44.5,Air,17,7,3,,2024-10,0
SKU10787,2025-03-09 21:29:37.847990,Smartphone,967.74,In Stock,30,29032.2,West,Premium,Supplier_A,2.28,Pass,2.2,Unknown,,,Carrier_X,58.19,Air,27,6,2,,2025-03,0
SKU10788,2024-09-24 21:29:37.847990,Smartwatch,381.93,In Stock,20,7638.6,Central,Wholesale,Supplier_C,5.04,Fail,6.76,Unknown,,,Carrier_Z,17.16,Ground,13,7,6,,2024-09,0
SKU10789,2025-03-05 21:29:37.847990,Tablet,782.39,In Stock,19,14865.41,South,Premium,Supplier_C,5.58,Pass,5.2,Unknown,,,Carrier_Z,64.1,Air,25,5,3,,2025-03,0
SKU10790,2024-05-30 21:29:37.847990,Headphones,236.49,In Stock,20,4729.8,North,Premium,Supplier_E,4.83,Fail,7.59,Other,2024-06-13 21:29:37.847990,Completed,Carrier_X,13.16,Ground,15,9,3,,2024-05,1
SKU10791,2025-01-16 21:29:37.847990,Smartphone,631.47,In Stock,27,17049.690000000002,West,Premium,Supplier_B,2.18,Pass,1.9,Unknown,,,Carrier_Y,29.63,Air,15,3,1,,2025-01,0
SKU10792,2024-06-01 21:29:37.847990,Laptop,1096.86,In Stock,23,25227.78,South,Regular,Supplier_A,1.28,Pass,1.01,Unknown,,,Carrier_W,63.85,Ground,26,7,9,,2024-06,0
SKU10793,2025-01-26 21:29:37.847990,Smartphone,602.69,In Stock,13,7834.970000000001,North,Regular,Supplier_A,1.45,Pass,1.2,Unknown,,,Carrier_X,51.3,Air,40,7,2,,2025-01,0
SKU10794,2024-12-19 21:29:37.847990,Laptop,1248.75,In Stock,47,58691.25,East,Premium,Supplier_C,4.71,Pass,4.23,Unknown,,,Carrier_X,103.32,Air,17,5,2,,2024-12,0
SKU10795,2025-05-08 21:29:37.847990,Laptop,2000.0,In Stock,25,50000.0,Central,Premium,Supplier_A,0.94,Pass,0.8,Unknown,,,Carrier_X,91.75,Ground,41,9,3,,2025-05,0
SKU10796,2024-11-08 21:29:37.847990,Laptop,966.45,In Stock,42,40590.9,South,Premium,Supplier_A,2.21,Pass,2.16,Unknown,,,Carrier_X,69.3,Air,18,7,1,,2024-11,0
SKU10797,2024-07-02 21:29:37.847990,Smartwatch,199.63,In Stock,6,1197.78,North,Regular,Supplier_B,2.98,Pass,2.88,Unknown,,,Carrier_Y,16.52,Air,20,8,3,,2024-07,0
SKU10798,2024-08-01 21:29:37.847990,Smartwatch,185.79,In Stock,9,1672.11,East,Regular,Supplier_D,1.35,Pass,0.97,Unknown,,,Carrier_W,5.63,Ground,18,5,6,,2024-08,0
SKU10799,2024-09-15 21:29:37.847990,Smartwatch,600.0,In Stock,14,8400.0,East,Premium,Supplier_A,1.54,Pass,1.44,Unknown,,,Carrier_Y,18.24,Ground,27,3,6,,2024-09,0
SKU10800,2024-12-05 21:29:37.847990,Tablet,300.11,In Stock,33,9903.63,West,Premium,Supplier_A,1.31,Pass,1.07,Unknown,,,Carrier_X,25.45,Air,35,4,1,Onto build consumer.,2024-12,0
SKU10801,2025-05-08 21:29:37.847990,Tablet,900.0,In Stock,11,9900.0,East,Regular,Supplier_A,1.47,Pass,1.21,Unknown,,,Carrier_X,63.1,Air,22,7,1,,2025-05,0
SKU10802,2025-01-15 21:29:37.847990,Smartphone,1200.0,In Stock,16,19200.0,North,Regular,Supplier_E,4.73,Fail,5.76,Changed Mind,2025-01-25 21:29:37.847990,Pending,Carrier_W,78.12,Air,12,11,3,,2025-01,1
SKU10803,2024-11-29 21:29:37.847990,Smartphone,630.05,In Stock,34,21421.7,East,Regular,Supplier_D,2.39,Pass,2.23,Unknown,,,Carrier_X,21.12,Ground,32,3,4,Show break service event series save exactly.,2024-11,0
SKU10804,2024-11-10 21:29:37.847990,Tablet,376.96,In Stock,19,7162.24,South,Regular,Supplier_B,3.12,Fail,5.57,Other,2024-11-25 21:29:37.847990,Completed,Carrier_Z,19.92,Ground,37,3,6,,2024-11,1
SKU10805,2024-10-10 21:29:37.847990,Smartphone,1200.0,In Stock,34,40800.0,North,Premium,Supplier_A,1.42,Pass,0.93,Unknown,,,Carrier_Y,98.3,Air,39,8,1,,2024-10,0
SKU10806,2024-07-02 21:29:37.847990,Smartwatch,367.45,In Stock,10,3674.5,North,Regular,Supplier_E,4.09,Pass,3.84,Unknown,,,Carrier_W,17.14,Air,13,7,1,,2024-07,0
SKU10807,2024-11-03 21:29:37.847990,Laptop,1732.33,In Stock,28,48505.24,North,Regular,Supplier_C,5.37,Fail,6.82,Unknown,,,Carrier_Y,122.62,Air,15,6,3,,2024-11,0
SKU10808,2024-08-25 21:29:37.847990,Smartphone,1085.87,In Stock,17,18459.79,West,Regular,Supplier_D,2.76,Pass,2.64,Unknown,,,Carrier_W,89.83,Air,27,7,3,,2024-08,0
SKU10809,2025-01-05 21:29:37.847990,Headphones,169.44,In Stock,10,1694.4,East,Regular,Supplier_C,5.33,Pass,5.08,Unknown,,,Carrier_Z,8.44,Ground,26,7,6,,2025-01,0
SKU10810,2025-04-26 21:29:37.847990,Laptop,950.85,In Stock,54,51345.9,West,Wholesale,Supplier_C,4.72,Pass,4.35,Defective,2025-04-29 21:29:37.847990,Rejected,Carrier_X,66.91,Air,16,4,1,,2025-04,1
SKU10811,2025-05-18 21:29:37.847990,Laptop,1396.88,Out of Stock,10,13968.8,West,Regular,Supplier_B,3.36,Pass,2.95,Unknown,,,Carrier_Z,109.66,Air,22,3,1,,2025-05,0
SKU10812,2024-12-26 21:29:37.847990,Smartphone,802.56,In Stock,48,38522.88,Central,Premium,Supplier_D,2.72,Pass,2.24,Unknown,,,Carrier_Y,30.91,Ground,34,6,6,,2024-12,0
SKU10813,2025-03-30 21:29:37.847990,Smartwatch,176.5,In Stock,31,5471.5,North,Wholesale,Supplier_A,1.95,Pass,1.51,Unknown,,,Carrier_X,9.36,Ground,25,10,4,,2025-03,0
SKU10814,2024-09-16 21:29:37.847990,Laptop,650.36,In Stock,25,16259.0,South,Premium,Supplier_A,1.73,Pass,1.54,Unknown,,,Carrier_Y,36.28,Ground,36,3,7,,2024-09,0
SKU10815,2024-08-11 21:29:37.847990,Smartwatch,389.78,In Stock,19,7405.82,North,Premium,Supplier_C,5.28,Pass,4.98,Unknown,,,Carrier_Y,23.12,Air,11,8,1,,2024-08,0
SKU10816,2024-09-05 21:29:37.847990,Laptop,1108.0,In Stock,20,22160.0,North,Regular,Supplier_B,3.63,Pass,3.48,Unknown,,,Carrier_X,95.43,Air,30,7,2,,2024-09,0
SKU10817,2025-03-04 21:29:37.847990,Smartphone,465.1,In Stock,14,6511.400000000001,South,Regular,Supplier_B,3.71,Pass,3.49,Unknown,,,Carrier_Z,37.29,Air,31,6,3,,2025-03,0
SKU10818,2024-06-28 21:29:37.847990,Headphones,178.45,In Stock,13,2319.85,West,Regular,Supplier_C,4.16,Pass,4.11,Unknown,,,Carrier_W,5.43,Sea,30,9,15,,2024-06,0
SKU10819,2025-04-27 21:29:37.847990,Smartwatch,427.43,Out of Stock,6,2564.58,South,Regular,Supplier_A,1.0,Pass,0.95,Unknown,,,Carrier_Y,22.78,Air,26,6,1,,2025-04,0
SKU10820,2024-08-25 21:29:37.847990,Smartwatch,299.15,In Stock,6,1794.9,South,Regular,Supplier_A,2.36,Pass,2.09,Unknown,,,Carrier_Z,17.04,Ground,28,5,7,,2024-08,0
SKU10821,2025-05-12 21:29:37.847990,Smartphone,949.77,Out of Stock,18,17095.86,North,Regular,Supplier_A,0.63,Pass,0.26,Unknown,,,Carrier_Y,73.59,Air,22,7,1,,2025-05,0
SKU10822,2025-05-10 21:29:37.847990,Smartphone,930.24,In Stock,22,20465.28,East,Regular,Supplier_C,5.26,,5.26,Late Delivery,2025-05-12 21:29:37.847990,Pending,Carrier_Z,76.21,Air,23,5,1,Common create although.,2025-05,1
SKU10823,2025-03-31 21:29:37.847990,Smartphone,489.04,Out of Stock,32,15649.28,East,Premium,Supplier_C,5.8,Pass,5.38,Other,2025-04-08 21:29:37.847990,Pending,Carrier_Y,32.28,Air,23,7,3,,2025-03,1
SKU10824,2024-09-11 21:29:37.847990,Tablet,739.79,Out of Stock,23,17015.17,South,Premium,Supplier_A,0.9,Pass,0.64,Defective,2024-09-27 21:29:37.847990,Completed,Carrier_Y,63.04,Air,37,9,3,,2024-09,1
SKU10825,2025-01-19 21:29:37.847990,Smartphone,903.11,In Stock,40,36124.4,East,Premium,Supplier_A,1.37,Pass,0.96,Unknown,,,Carrier_W,50.85,Air,20,6,3,,2025-01,0
SKU10826,2024-10-25 21:29:37.847990,Laptop,957.85,In Stock,13,12452.05,Central,Regular,Supplier_B,3.05,,3.05,Unknown,,,Carrier_Y,31.06,Sea,55,7,24,,2024-10,0
SKU10827,2025-02-06 21:29:37.847990,Laptop,2000.0,In Stock,36,72000.0,North,Wholesale,Supplier_D,1.55,Pass,1.07,Unknown,,,Carrier_X,120.1,Air,34,6,2,,2025-02,0
SKU10828,2024-06-13 21:29:37.847990,Smartphone,1200.0,In Stock,41,49200.0,Central,Premium,Supplier_D,2.58,Pass,2.46,Unknown,,,Carrier_X,105.43,Air,38,4,2,,2024-06,0
SKU10829,2024-10-22 21:29:37.847990,Smartphone,1051.44,Out of Stock,25,26286.0,East,Regular,Supplier_A,1.68,Pass,1.43,Unknown,,,Carrier_Z,91.25,Air,28,6,3,,2024-10,0
SKU10830,2024-12-11 21:29:37.847990,Headphones,94.06,In Stock,14,1316.84,South,Regular,Supplier_B,2.61,Pass,2.15,Unknown,,,Carrier_W,3.01,Ground,34,3,6,,2024-12,0
SKU10831,2025-02-20 21:29:37.847990,Tablet,821.96,In Stock,7,5753.72,North,Regular,Supplier_C,5.82,Pass,5.71,Unknown,,,Carrier_X,33.73,Ground,21,7,4,,2025-02,0
SKU10832,2025-01-11 21:29:37.847990,Headphones,98.51,In Stock,10,985.1,Central,Regular,Supplier_D,2.35,Pass,1.97,Unknown,,,Carrier_Y,6.9,Air,39,7,3,,2025-01,0
SKU10833,2024-06-23 21:29:37.847990,Smartphone,664.1,Out of Stock,21,13946.1,Central,Regular,Supplier_A,1.75,Pass,1.56,Unknown,,,Carrier_Z,40.26,Air,18,7,1,,2024-06,0
SKU10834,2024-06-25 21:29:37.847990,Smartwatch,266.07,In Stock,40,10642.8,North,Wholesale,Supplier_A,1.62,Pass,1.39,Unknown,,,Carrier_X,8.8,Sea,40,9,11,,2024-06,0
SKU10835,2024-10-11 21:29:37.847990,Headphones,168.35,In Stock,18,3030.3,South,Regular,Supplier_D,1.81,Pass,1.41,Unknown,,,Carrier_Z,6.76,Ground,40,8,4,,2024-10,0
SKU10836,2024-07-07 21:29:37.847990,Smartphone,885.23,In Stock,41,36294.43,North,Premium,Supplier_C,5.09,Pass,4.82,Unknown,,,Carrier_X,64.5,Air,9,6,2,,2024-07,0
SKU10837,2024-12-14 21:29:37.847990,Laptop,926.16,Out of Stock,52,48160.32,Central,Premium,Supplier_B,4.32,Pass,4.07,Unknown,,,Carrier_X,71.01,Air,15,5,1,,2024-12,0
SKU10838,2024-09-24 21:29:37.847990,Laptop,787.77,In Stock,22,17330.94,North,Regular,Supplier_A,0.71,Pass,0.38,Unknown,,,Carrier_Y,38.74,Air,37,11,3,,2024-09,0
SKU10839,2024-06-03 21:29:37.847990,Laptop,793.04,In Stock,27,21412.08,West,Regular,Supplier_B,3.75,Pass,3.55,Unknown,,,Carrier_Y,59.77,Air,25,6,1,,2024-06,0
SKU10840,2024-12-11 21:29:37.847990,Smartphone,1200.0,In Stock,40,48000.0,North,Regular,Supplier_A,0.99,Pass,0.63,Unknown,,,Carrier_X,39.63,Ground,34,3,5,,2024-12,0
SKU10841,2024-07-12 21:29:37.847990,Laptop,1023.39,Out of Stock,23,23537.97,West,Regular,Supplier_C,4.05,Pass,3.9,Unknown,,,Carrier_Y,66.92,Air,18,9,3,,2024-07,0
SKU10842,2025-02-11 21:29:37.847990,Headphones,134.19,In Stock,13,1744.47,North,Premium,Supplier_D,2.15,Pass,1.69,Unknown,,,Carrier_X,5.33,Ground,36,7,4,,2025-02,0
SKU10843,2024-09-02 21:29:37.847990,Smartwatch,150.0,In Stock,5,750.0,North,Regular,Supplier_A,0.58,Pass,0.11,Defective,2024-09-16 21:29:37.847990,Rejected,Carrier_Z,10.18,Air,18,6,1,,2024-09,1
SKU10844,2024-10-13 21:29:37.847990,Smartwatch,200.01,In Stock,12,2400.12,South,Regular,Supplier_D,2.36,Pass,2.23,Unknown,,,Carrier_Z,9.27,Ground,33,8,9,,2024-10,0
SKU10845,2024-06-18 21:29:37.847990,Smartphone,798.32,In Stock,24,19159.68,North,Regular,Supplier_D,1.48,Pass,1.07,Unknown,,,Carrier_Z,17.86,Sea,40,6,24,,2024-06,0
SKU10846,2025-03-24 21:29:37.847990,Smartwatch,600.0,In Stock,7,4200.0,East,Premium,Supplier_A,2.36,Pass,1.94,Defective,2025-03-31 21:29:37.847990,Pending,Carrier_Y,34.16,Air,20,6,3,,2025-03,1
SKU10847,2025-03-31 21:29:37.847990,Headphones,127.41,In Stock,15,1911.15,East,Regular,Supplier_D,2.93,Fail,5.55,Unknown,,,Carrier_Y,5.26,Ground,21,4,9,,2025-03,0
SKU10848,2024-11-18 21:29:37.847990,Headphones,213.01,In Stock,21,4473.21,East,Regular,Supplier_D,2.29,Pass,2.07,Late Delivery,2024-11-29 21:29:37.847990,Completed,Carrier_Y,11.9,Ground,34,5,6,,2024-11,1
SKU10849,2024-10-22 21:29:37.847990,Smartphone,635.36,In Stock,67,42569.12,West,Wholesale,Supplier_C,4.32,,4.32,Unknown,,,Carrier_Z,36.33,Air,20,7,3,,2024-10,0
SKU10850,2025-04-05 21:29:37.847990,Smartphone,723.56,In Stock,57,41242.92,Central,Wholesale,Supplier_A,0.79,Pass,0.77,Unknown,,,Carrier_Z,35.6,Air,30,3,1,,2025-04,0
SKU10851,2024-06-07 21:29:37.847990,Smartphone,424.83,Out of Stock,23,9771.09,West,Regular,Supplier_B,3.68,Pass,3.3,Unknown,,,Carrier_X,15.43,Ground,35,4,4,,2024-06,0
SKU10852,2025-02-13 21:29:37.847990,Smartphone,400.0,In Stock,19,7600.0,Central,Regular,Supplier_E,4.14,Pass,3.81,Unknown,,,Carrier_W,28.25,Air,15,6,3,,2025-02,0
SKU10853,2025-01-08 21:29:37.847990,Smartphone,572.97,In Stock,22,12605.34,North,Premium,Supplier_C,5.56,,5.56,Unknown,,,Carrier_W,39.73,Air,15,7,3,,2025-01,0
SKU10854,2025-02-19 21:29:37.847990,Smartphone,403.93,In Stock,19,7674.67,North,Regular,Supplier_E,5.03,Pass,4.81,Unknown,,,Carrier_W,29.27,Air,28,6,1,,2025-02,0
SKU10855,2025-02-06 21:29:37.847990,Smartphone,695.98,In Stock,19,13223.62,Central,Regular,Supplier_D,2.18,,2.18,Unknown,,,Carrier_Y,53.35,Air,15,7,3,,2025-02,0
SKU10856,2025-01-06 21:29:37.847990,Smartwatch,513.65,In Stock,2,1027.3,East,Regular,Supplier_C,4.81,Pass,4.7,Unknown,,,Carrier_Z,17.66,Ground,14,6,7,,2025-01,0
SKU10857,2024-07-26 21:29:37.847990,Smartphone,1200.0,In Stock,49,58800.0,North,Premium,Supplier_D,1.91,Pass,1.69,Unknown,,,Carrier_Y,81.54,Air,29,3,1,,2024-07,0
SKU10858,2025-01-12 21:29:37.847990,Smartwatch,471.23,In Stock,16,7539.68,Central,Premium,Supplier_B,3.54,Fail,4.79,Unknown,,,Carrier_Y,14.15,Ground,31,7,7,,2025-01,0
SKU10859,2025-04-28 21:29:37.847990,Smartphone,595.31,In Stock,24,14287.44,West,Regular,Supplier_A,1.44,Pass,1.19,Unknown,,,Carrier_X,32.06,Air,19,7,2,,2025-04,0
SKU10860,2024-12-26 21:29:37.847990,Smartphone,673.58,In Stock,21,14145.18,East,Regular,Supplier_B,2.12,Pass,1.93,Changed Mind,2025-01-24 21:29:37.847990,Rejected,Carrier_Y,30.94,Air,15,6,1,,2024-12,1
SKU10861,2025-05-21 21:29:37.847990,Headphones,128.58,In Stock,26,3343.0800000000004,South,Premium,Supplier_A,0.5,,0.5,Unknown,,,Carrier_Z,10.11,Air,41,9,3,,2025-05,0
SKU10862,2024-11-03 21:29:37.847990,Laptop,767.42,Out of Stock,19,14580.98,North,Regular,Supplier_B,3.5,Pass,3.29,Unknown,,,Carrier_Z,40.23,Ground,37,7,9,,2024-11,0
SKU10863,2024-07-23 21:29:37.847990,Laptop,838.08,In Stock,22,18437.76,East,Regular,Supplier_A,0.97,Pass,0.66,Unknown,,,Carrier_Y,48.53,Ground,42,6,4,,2024-07,0
SKU10864,2025-01-27 21:29:37.847990,Laptop,983.28,In Stock,15,14749.2,East,Regular,Supplier_B,3.14,,3.14,Unknown,,,Carrier_W,81.65,Air,18,10,1,,2025-01,0
SKU10865,2025-05-21 21:29:37.847990,Laptop,1581.71,In Stock,23,36379.33,South,Regular,Supplier_D,2.2,Pass,2.04,Unknown,,,Carrier_Y,104.45,Air,39,7,3,,2025-05,0
SKU10866,2024-09-29 21:29:37.847990,Smartwatch,427.49,In Stock,19,8122.31,South,Premium,Supplier_E,3.94,Pass,3.91,Late Delivery,2024-09-30 21:29:37.847990,Pending,Carrier_Y,35.42,Air,24,5,3,,2024-09,1
SKU10867,2024-10-12 21:29:37.847990,Smartphone,570.06,In Stock,32,18241.92,South,Regular,Supplier_D,2.5,Pass,2.24,Unknown,,,Carrier_X,41.02,Air,18,4,2,Recognize degree adult anything stuff.,2024-10,0
SKU10868,2024-10-25 21:29:37.847990,Smartphone,515.44,In Stock,23,11855.12,West,Regular,Supplier_D,2.56,Pass,2.25,Unknown,,,Carrier_Y,23.61,Air,31,9,3,,2024-10,0
SKU10869,2025-01-16 21:29:37.847990,Headphones,75.55,In Stock,24,1813.2,North,Premium,Supplier_D,1.42,Pass,1.41,Unknown,,,Carrier_Y,3.54,Air,19,6,3,Receive feeling national morning fast environmental form.,2025-01,0
SKU10870,2025-03-10 21:29:37.847990,Smartphone,715.58,In Stock,32,22898.56,West,Regular,Supplier_A,1.21,Fail,3.38,Unknown,,,Carrier_X,34.87,Ground,21,6,4,,2025-03,0
SKU10871,2024-11-19 21:29:37.847990,Laptop,1438.86,In Stock,23,33093.78,West,Regular,Supplier_C,4.92,Pass,4.67,Unknown,,,Carrier_W,84.23,Ground,19,5,7,,2024-11,0
SKU10872,2024-11-14 21:29:37.847990,Smartphone,530.16,Out of Stock,90,47714.4,Central,Wholesale,Supplier_E,3.73,Pass,3.64,Unknown,,,Carrier_Z,33.29,Air,16,7,1,,2024-11,0
SKU10873,2025-03-15 21:29:37.847990,Smartphone,565.98,In Stock,43,24337.14,North,Wholesale,Supplier_C,5.19,Pass,4.71,Late Delivery,2025-03-18 21:29:37.847990,Completed,Carrier_Y,36.47,Air,18,12,1,,2025-03,1
SKU10874,2024-06-11 21:29:37.847990,Laptop,1880.2,In Stock,19,35723.8,North,Regular,Supplier_B,2.4,Pass,2.38,Unknown,,,Carrier_W,92.8,Ground,35,5,7,,2024-06,0
SKU10875,2024-10-07 21:29:37.847990,Headphones,64.83,In Stock,15,972.45,North,Regular,Supplier_D,1.55,,1.55,Changed Mind,2024-10-13 21:29:37.847990,Completed,Carrier_Y,5.41,Air,39,6,3,,2024-10,1
SKU10876,2025-02-12 21:29:37.847990,Tablet,361.06,In Stock,10,3610.6,West,Regular,Supplier_D,2.05,Pass,1.72,Unknown,,,Carrier_W,10.89,Ground,45,5,9,,2025-02,0
SKU10877,2025-02-15 21:29:37.847990,Smartphone,458.61,In Stock,14,6420.54,North,Regular,Supplier_B,2.65,Pass,2.17,Unknown,,,Carrier_X,22.89,Air,23,8,2,,2025-02,0
SKU10878,2025-05-05 21:29:37.847990,Laptop,2000.0,In Stock,19,38000.0,North,Regular,Supplier_A,1.13,Pass,0.72,Unknown,,,Carrier_X,71.46,Ground,37,7,3,,2025-05,0
SKU10879,2025-02-18 21:29:37.847990,Laptop,1971.18,In Stock,13,25625.34,West,Regular,Supplier_B,3.36,Pass,3.14,Unknown,,,Carrier_Y,173.64,Air,29,6,1,,2025-02,0
SKU10880,2024-11-12 21:29:37.847990,Laptop,1491.04,In Stock,28,41749.12,East,Regular,Supplier_D,2.25,Pass,1.77,Unknown,,,Carrier_X,53.5,Ground,26,10,6,,2024-11,0
SKU10881,2024-12-14 21:29:37.847990,Smartphone,1109.03,In Stock,36,39925.08,South,Regular,Supplier_A,1.83,Pass,1.55,Unknown,,,Carrier_Y,48.83,Ground,36,4,7,,2024-12,0
SKU10882,2025-01-27 21:29:37.847990,Headphones,228.11,In Stock,16,3649.76,North,Regular,Supplier_A,1.66,Pass,1.57,Unknown,,,Carrier_Z,7.48,Ground,16,3,4,,2025-01,0
SKU10883,2024-12-19 21:29:37.847990,Smartphone,892.58,In Stock,25,22314.5,South,Regular,Supplier_E,4.1,Pass,3.92,Unknown,,,Carrier_X,78.84,Air,11,7,2,,2024-12,0
SKU10884,2024-12-06 21:29:37.847990,Headphones,188.54,In Stock,18,3393.72,Central,Regular,Supplier_A,1.55,Pass,1.13,Unknown,,,Carrier_W,7.34,Ground,29,10,4,,2024-12,0
SKU10885,2024-11-25 21:29:37.847990,Smartphone,997.4,In Stock,25,24935.0,Central,Regular,Supplier_A,1.57,Pass,1.4,Unknown,,,Carrier_Z,46.95,Air,24,8,3,,2024-11,0
SKU10886,2024-07-17 21:29:37.847990,Smartphone,641.33,In Stock,31,19881.23,North,Regular,Supplier_D,2.68,Pass,2.55,Unknown,,,Carrier_Y,37.19,Air,37,8,1,,2024-07,0
SKU10887,2024-10-05 21:29:37.847990,Smartphone,800.16,In Stock,16,12802.56,West,Regular,Supplier_C,5.09,,5.09,Unknown,,,Carrier_X,63.6,Air,13,5,1,,2024-10,0
SKU10888,2025-03-16 21:29:37.847990,Smartphone,674.93,Out of Stock,19,12823.669999999998,East,Regular,Supplier_D,1.24,Pass,1.2,Unknown,,,Carrier_Y,41.81,Air,33,4,1,,2025-03,0
SKU10889,2024-09-23 21:29:37.847990,Smartwatch,283.78,In Stock,10,2837.8,Central,Regular,Supplier_E,4.02,Pass,3.94,Unknown,,,Carrier_X,25.08,Air,13,5,1,,2024-09,0
SKU10890,2024-07-20 21:29:37.847990,Laptop,600.0,In Stock,58,34800.0,North,Wholesale,Supplier_A,0.93,Pass,0.87,Unknown,,,Carrier_X,39.78,Air,39,6,1,,2024-07,0
SKU10891,2025-03-22 21:29:37.847990,Tablet,900.0,In Stock,13,11700.0,East,Premium,Supplier_D,2.36,Fail,3.54,Unknown,,,Carrier_Y,28.17,Ground,41,8,9,,2025-03,0
SKU10892,2024-09-21 21:29:37.847990,Headphones,157.79,In Stock,10,1577.9,Central,Regular,Supplier_A,1.18,Pass,0.69,Unknown,,,Carrier_Z,7.69,Ground,42,8,4,,2024-09,0
SKU10893,2024-07-07 21:29:37.847990,Laptop,1248.66,In Stock,25,31216.500000000004,East,Regular,Supplier_C,5.36,Pass,5.26,Wrong Product,2024-07-27 21:29:37.847990,Pending,Carrier_W,59.42,Air,18,6,1,,2024-07,1
SKU10894,2025-02-28 21:29:37.847990,Laptop,2000.0,In Stock,23,46000.0,East,Premium,Supplier_A,1.59,Pass,1.54,Unknown,,,Carrier_Y,68.1,Ground,35,5,6,,2025-02,0
SKU10895,2024-09-12 21:29:37.847990,Tablet,497.17,In Stock,20,9943.4,West,Premium,Supplier_D,2.36,Pass,2.19,Changed Mind,2024-09-27 21:29:37.847990,Rejected,Carrier_Z,35.59,Air,19,8,3,,2024-09,1
SKU10896,2024-08-17 21:29:37.847990,Smartphone,1200.0,In Stock,22,26400.0,South,Regular,Supplier_A,2.29,Fail,4.69,Unknown,,,Carrier_W,87.82,Air,35,9,1,,2024-08,0
SKU10897,2024-06-19 21:29:37.847990,Laptop,1154.15,Out of Stock,29,33470.350000000006,Central,Premium,Supplier_C,4.37,Pass,3.87,Unknown,,,Carrier_Y,27.82,Sea,50,6,28,,2024-06,0
SKU10898,2024-12-01 21:29:37.847990,Smartwatch,391.8,In Stock,20,7836.0,South,Premium,Supplier_B,2.85,Fail,4.6,Unknown,,,Carrier_X,26.16,Air,23,9,2,Environment Mr become to add create.,2024-12,0
SKU10899,2024-08-18 21:29:37.847990,Headphones,146.07,In Stock,18,2629.26,Central,Regular,Supplier_C,5.12,Fail,8.09,Defective,2024-09-16 21:29:37.847990,Completed,Carrier_W,8.74,Ground,21,5,4,,2024-08,1
SKU10900,2024-09-04 21:29:37.847990,Headphones,118.23,In Stock,13,1536.99,East,Regular,Supplier_B,2.16,Pass,2.03,Late Delivery,2024-09-29 21:29:37.847990,Completed,Carrier_W,3.97,Ground,37,11,9,,2024-09,1
SKU10901,2024-08-07 21:29:37.847990,Laptop,1024.62,In Stock,30,30738.6,North,Regular,Supplier_A,1.43,Pass,1.28,Unknown,,,Carrier_Y,64.04,Air,37,6,3,,2024-08,0
SKU10902,2025-03-10 21:29:37.847990,Smartphone,957.45,In Stock,29,27766.050000000003,West,Regular,Supplier_B,2.65,Pass,2.36,Unknown,,,Carrier_Y,77.57,Air,27,7,3,,2025-03,0
SKU10903,2024-06-12 21:29:37.847990,Headphones,219.87,In Stock,28,6156.360000000001,South,Premium,Supplier_A,2.3,Pass,1.88,Unknown,,,Carrier_Y,12.86,Ground,19,6,7,,2024-06,0
SKU10904,2024-08-16 21:29:37.847990,Smartphone,480.13,Out of Stock,26,12483.38,Central,Premium,Supplier_E,3.53,Pass,3.15,Unknown,,,Carrier_Z,21.79,Air,12,9,3,,2024-08,0
SKU10905,2025-01-20 21:29:37.847990,Headphones,239.04,In Stock,15,3585.6,North,Regular,Supplier_A,1.77,,1.77,Unknown,,,Carrier_Y,8.51,Ground,27,9,6,,2025-01,0
SKU10906,2024-06-07 21:29:37.847990,Smartphone,774.51,In Stock,23,17813.73,South,Regular,Supplier_D,1.93,Fail,3.6,Unknown,,,Carrier_W,24.11,Ground,16,6,4,,2024-06,0
SKU10907,2024-12-22 21:29:37.847990,Smartphone,1200.0,In Stock,73,87600.0,Central,Wholesale,Supplier_A,1.59,Pass,1.44,Unknown,,,Carrier_X,82.5,Air,23,9,2,,2024-12,0
SKU10908,2025-04-06 21:29:37.847990,Smartphone,400.0,In Stock,19,7600.0,North,Regular,Supplier_B,1.9,Pass,1.62,Unknown,,,Carrier_Y,29.55,Air,31,7,3,,2025-04,0
SKU10909,2025-04-30 21:29:37.847990,Laptop,1748.84,In Stock,16,27981.44,West,Regular,Supplier_D,1.43,Pass,1.02,Unknown,,,Carrier_X,50.01,Sea,49,10,17,,2025-04,0
SKU10910,2024-09-25 21:29:37.847990,Smartphone,434.37,In Stock,21,9121.77,North,Regular,Supplier_C,4.8,Pass,4.79,Unknown,,,Carrier_Y,24.8,Air,25,4,3,Writer surface very recent develop miss probably.,2024-09,0
